Country	County	Value	Month	State	Year	Variable	Unit	Source
South Sudan	Juba	99	4	Central Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Terekeka	99	4	Central Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Magwi	99	4	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ikotos	99	4	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta South	99	4	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Budi	99	4	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Torit	99	4	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta North	99	4	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta East	99	4	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Awerial	99	4	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol West	99	4	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wulu	99	4	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek East	99	4	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek North	99	4	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek Centre	99	4	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol East	99	4	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil South	99	4	Northern Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil Centre	99	4	Northern Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil West	99	4	Northern Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil North	99	4	Northern Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil East	99	4	Northern Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Leer	99	4	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayom	99	4	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Guit	99	4	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rubkona	99	4	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pariang	99	4	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj South	99	4	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj East	99	4	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj North	99	4	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial West	99	4	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic	99	4	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wau	99	4	Western Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Jur River	99	4	Western Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Raga	99	4	Western Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maridi	99	4	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri West	99	4	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri East	99	4	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yambio	99	4	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nzara	99	4	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mvolo	99	4	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tambura	99	4	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nagero	99	4	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Bor South	99	4	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pibor	99	4	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic East	99	4	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pochalla	99	4	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Duk	99	4	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Akobo	99	4	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ayod	99	4	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nyirol	99	4	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ulang	99	4	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maiwut	99	4	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Luakpiny/Nasir	99	4	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Longochuk	99	4	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyikang	99	4	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Malakal	99	4	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Baliet	99	4	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fashoda	99	4	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Melut	99	4	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Manyo	99	4	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Renk	99	4	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maban	99	4	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ezo	99	4	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abiemnhom	99	4	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	99	4	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayendit	99	4	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Koch	99	4	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ibba	99	4	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Cueibet	99	4	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial East	99	4	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Uror	99	4	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fangak	99	4	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kajo-Keji	99	4	Central Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyijiar	99	4	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lopa/Lafon	99	4	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Canal/Pigi	99	4	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Morobo	1	7	Central Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yei	1	7	Central Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maridi	1	7	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri West	1	7	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yambio	1	7	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nzara	1	7	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tambura	1	7	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nagero	1	7	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ezo	1	7	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	1	7	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ibba	1	7	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kajo-Keji	1	7	Central Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lainya	2	7	Central Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Juba	2	7	Central Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Terekeka	2	7	Central Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Magwi	2	7	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ikotos	2	7	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta South	2	7	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Budi	2	7	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Torit	2	7	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol West	2	7	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wulu	2	7	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek East	2	7	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek North	2	7	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek Centre	2	7	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol East	2	7	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil South	2	7	Northern Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil Centre	2	7	Northern Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil West	2	7	Northern Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil North	2	7	Northern Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil East	2	7	Northern Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj South	2	7	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj East	2	7	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj North	2	7	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial West	2	7	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic	2	7	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wau	2	7	Western Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Jur River	2	7	Western Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Raga	2	7	Western Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri East	2	7	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mvolo	2	7	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Melut	2	7	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Renk	2	7	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Cueibet	2	7	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial East	2	7	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta North	3	7	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta East	3	7	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Awerial	3	7	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayom	3	7	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pariang	3	7	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Bor South	3	7	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pibor	3	7	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic East	3	7	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pochalla	3	7	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ayod	3	7	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ulang	3	7	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maiwut	3	7	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Longochuk	3	7	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fashoda	3	7	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Manyo	3	7	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maban	3	7	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abiemnhom	3	7	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	3	7	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fangak	3	7	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lopa/Lafon	3	7	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rubkona	3	7	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayendit	3	7	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Koch	3	7	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyijiar	3	7	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Leer	4	7	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Guit	4	7	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Duk	4	7	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Akobo	4	7	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nyirol	4	7	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Luakpiny/Nasir	4	7	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyikang	4	7	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Malakal	4	7	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Baliet	4	7	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayendit	4	7	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Koch	4	7	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Koch	4	7	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Uror	4	7	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Canal/Pigi	4	7	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	99	7	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Morobo	1	10	Central Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lainya	1	10	Central Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yei	1	10	Central Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Juba	1	10	Central Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Terekeka	1	10	Central Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Magwi	1	10	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ikotos	1	10	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Budi	1	10	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Torit	1	10	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol West	1	10	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wulu	1	10	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek East	1	10	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek North	1	10	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek Centre	1	10	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol East	1	10	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil South	1	10	Northern Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil Centre	1	10	Northern Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil West	1	10	Northern Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil North	1	10	Northern Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil East	1	10	Northern Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj South	1	10	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj East	1	10	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj North	1	10	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial West	1	10	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic	1	10	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wau	1	10	Western Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Jur River	1	10	Western Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Raga	1	10	Western Bahr el Ghazal	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maridi	1	10	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri West	1	10	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri East	1	10	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yambio	1	10	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nzara	1	10	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mvolo	1	10	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tambura	1	10	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nagero	1	10	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Melut	1	10	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Renk	1	10	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ezo	1	10	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	1	10	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ibba	1	10	Western Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Cueibet	1	10	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial East	1	10	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kajo-Keji	1	10	Central Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta South	2	10	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta North	2	10	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta East	2	10	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Awerial	2	10	Lakes	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayom	2	10	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pariang	2	10	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Bor South	2	10	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pibor	2	10	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic East	2	10	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pochalla	2	10	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Akobo	2	10	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maiwut	2	10	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Longochuk	2	10	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Malakal	2	10	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fashoda	2	10	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Manyo	2	10	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maban	2	10	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abiemnhom	2	10	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fangak	2	10	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lopa/Lafon	2	10	Eastern Equatoria	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Leer	2	10	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyijiar	2	10	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Guit	3	10	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rubkona	3	10	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Duk	3	10	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ayod	3	10	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nyirol	3	10	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ulang	3	10	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Luakpiny/Nasir	3	10	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyikang	3	10	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Baliet	3	10	Upper Nile	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	3	10	Warrap	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayendit	3	10	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Koch	3	10	Unity	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Uror	3	10	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Canal/Pigi	3	10	Jonglei	2014	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Morobo	1	1	Central Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lainya	1	1	Central Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yei	1	1	Central Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Juba	1	1	Central Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Terekeka	1	1	Central Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Magwi	1	1	Eastern Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ikotos	1	1	Eastern Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Budi	1	1	Eastern Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Torit	1	1	Eastern Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial West	1	1	Warrap	2015	IPC Phase Classification	IPC Phase	FEWSNET
